atr_sl_mult,atr_tp_mult,max_spread_pips,min_body_ratio,tick_consistency,max_positions,profit_target_usd,trades,net_pnl,win_rate,sharpe,max_dd,avg_pnl,rejected
1.2,2.0,2.0,0.5,0.55,3,0.1,2591,3060.9576,64.4,2.447,1249.9768,1.1814,0
1.2,2.0,2.0,0.5,0.55,3,0.2,2591,3060.9576,64.4,2.447,1249.9768,1.1814,0
1.2,2.0,2.0,0.5,0.55,3,0.5,2591,3060.9576,64.4,2.447,1249.9768,1.1814,0
1.2,2.0,2.0,0.5,0.6,1,0.1,1026,2427.4102,65.6,2.9669,607.3824,2.3659,0
1.2,2.0,2.0,0.5,0.6,1,0.2,1026,2427.4102,65.6,2.9669,607.3824,2.3659,0
1.2,2.0,2.0,0.5,0.6,1,0.5,1026,2427.4102,65.6,2.9669,607.3824,2.3659,0
1.2,2.0,2.0,0.5,0.6,2,0.1,1443,2192.8438,64.5,2.3014,1143.1608,1.5196,0
1.2,2.0,2.0,0.5,0.6,2,0.2,1443,2192.8438,64.5,2.3014,1143.1608,1.5196,0
1.2,2.0,2.0,0.5,0.6,2,0.5,1443,2192.8438,64.5,2.3014,1143.1608,1.5196,0
1.2,2.0,2.0,0.5,0.6,3,0.1,1748,2539.9975,64.5,2.4379,1329.8512,1.4531,0
1.2,2.0,2.0,0.5,0.6,3,0.2,1748,2539.9975,64.5,2.4379,1329.8512,1.4531,0
1.2,2.0,2.0,0.5,0.6,3,0.5,1748,2539.9975,64.5,2.4379,1329.8512,1.4531,0
1.2,2.0,2.0,0.5,0.7,1,0.1,410,1042.6003,65.9,1.972,534.3474,2.5429,0
1.2,2.0,2.0,0.5,0.7,1,0.2,410,1042.6003,65.9,1.972,534.3474,2.5429,0
1.2,2.0,2.0,0.5,0.7,1,0.5,410,1042.6003,65.9,1.972,534.3474,2.5429,0
1.2,2.0,2.0,0.5,0.7,2,0.1,563,1020.2754,64.8,1.6668,832.5709,1.8122,0
1.2,2.0,2.0,0.5,0.7,2,0.2,563,1020.2754,64.8,1.6668,832.5709,1.8122,0
1.2,2.0,2.0,0.5,0.7,2,0.5,563,1020.2754,64.8,1.6668,832.5709,1.8122,0
1.2,2.0,2.0,0.5,0.7,3,0.1,670,1186.2881,64.5,1.7781,982.3777,1.7706,0
1.2,2.0,2.0,0.5,0.7,3,0.2,670,1186.2881,64.5,1.7781,982.3777,1.7706,0
1.2,2.0,2.0,0.5,0.7,3,0.5,670,1186.2881,64.5,1.7781,982.3777,1.7706,0
1.2,2.0,2.0,0.65,0.55,1,0.1,1361,2814.2549,65.2,3.0186,487.6354,2.0678,0
1.2,2.0,2.0,0.65,0.55,1,0.2,1361,2814.2549,65.2,3.0186,487.6354,2.0678,0
1.2,2.0,2.0,0.65,0.55,1,0.5,1361,2814.2549,65.2,3.0186,487.6354,2.0678,0
1.2,2.0,2.0,0.65,0.55,2,0.1,1960,2673.3042,64.4,2.4249,834.6901,1.3639,0
1.2,2.0,2.0,0.65,0.55,2,0.2,1960,2673.3042,64.4,2.4249,834.6901,1.3639,0
1.2,2.0,2.0,0.65,0.55,2,0.5,1960,2673.3042,64.4,2.4249,834.6901,1.3639,0
1.2,2.0,2.0,0.65,0.55,3,0.1,2403,2947.442,64.3,2.4394,1209.9854,1.2266,0
1.2,2.0,2.0,0.65,0.55,3,0.2,2403,2947.442,64.3,2.4394,1209.9854,1.2266,0
1.2,2.0,2.0,0.65,0.55,3,0.5,2403,2947.442,64.3,2.4394,1209.9854,1.2266,0
1.2,2.0,2.0,0.65,0.6,1,0.1,931,2443.5223,66.0,3.1447,373.1343,2.6246,0
1.2,2.0,2.0,0.65,0.6,1,0.2,931,2443.5223,66.0,3.1447,373.1343,2.6246,0
1.2,2.0,2.0,0.65,0.6,1,0.5,931,2443.5223,66.0,3.1447,373.1343,2.6246,0
1.2,2.0,2.0,0.65,0.6,2,0.1,1325,2227.8723,64.7,2.4401,954.7049,1.6814,0
1.2,2.0,2.0,0.65,0.6,2,0.2,1325,2227.8723,64.7,2.4401,954.7049,1.6814,0
1.2,2.0,2.0,0.65,0.6,2,0.5,1325,2227.8723,64.7,2.4401,954.7049,1.6814,0
1.2,2.0,2.0,0.65,0.6,3,0.1,1626,2570.1644,64.6,2.5563,1160.3943,1.5807,0
1.2,2.0,2.0,0.65,0.6,3,0.2,1626,2570.1644,64.6,2.5563,1160.3943,1.5807,0
1.2,2.0,2.0,0.65,0.6,3,0.5,1626,2570.1644,64.6,2.5563,1160.3943,1.5807,0
1.2,2.0,2.0,0.65,0.7,1,0.1,384,871.886,65.4,1.7163,473.1584,2.2705,0
1.2,2.0,2.0,0.65,0.7,1,0.2,384,871.886,65.4,1.7163,473.1584,2.2705,0
1.2,2.0,2.0,0.65,0.7,1,0.5,384,871.886,65.4,1.7163,473.1584,2.2705,0
1.2,2.0,2.0,0.65,0.7,2,0.1,532,822.9075,64.3,1.3868,799.3799,1.5468,0
1.2,2.0,2.0,0.65,0.7,2,0.2,532,822.9075,64.3,1.3868,799.3799,1.5468,0
1.2,2.0,2.0,0.65,0.7,2,0.5,532,822.9075,64.3,1.3868,799.3799,1.5468,0
1.2,2.0,2.0,0.65,0.7,3,0.1,639,988.9202,64.0,1.5214,950.4271,1.5476,0
1.2,2.0,2.0,0.65,0.7,3,0.2,639,988.9202,64.0,1.5214,950.4271,1.5476,0
1.2,2.0,2.0,0.65,0.7,3,0.5,639,988.9202,64.0,1.5214,950.4271,1.5476,0
1.2,2.0,3.5,0.35,0.55,1,0.1,1567,3489.3042,66.0,3.5238,586.2866,2.2267,0
1.2,2.0,3.5,0.35,0.55,1,0.2,1567,3489.3042,66.0,3.5238,586.2866,2.2267,0
1.2,2.0,3.5,0.35,0.55,1,0.5,1567,3489.3042,66.0,3.5238,586.2866,2.2267,0
1.2,2.0,3.5,0.35,0.55,2,0.1,2259,2902.9374,64.9,2.473,971.6146,1.2851,0
1.2,2.0,3.5,0.35,0.55,2,0.2,2259,2902.9374,64.9,2.473,971.6146,1.2851,0
1.2,2.0,3.5,0.35,0.55,2,0.5,2259,2902.9374,64.9,2.473,971.6146,1.2851,0
1.2,2.0,3.5,0.35,0.55,3,0.1,2724,3211.2312,64.9,2.515,1270.9898,1.1789,0
1.2,2.0,3.5,0.35,0.55,3,0.2,2724,3211.2312,64.9,2.515,1270.9898,1.1789,0
1.2,2.0,3.5,0.35,0.55,3,0.5,2724,3211.2312,64.9,2.515,1270.9898,1.1789,0
1.2,2.0,3.5,0.35,0.6,1,0.1,1067,2525.8541,65.9,3.0496,553.787,2.3672,0
1.2,2.0,3.5,0.35,0.6,1,0.2,1067,2525.8541,65.9,3.0496,553.787,2.3672,0
1.2,2.0,3.5,0.35,0.6,1,0.5,1067,2525.8541,65.9,3.0496,553.787,2.3672,0
1.2,2.0,3.5,0.35,0.6,2,0.1,1519,2207.9628,64.9,2.2718,1046.7674,1.4536,0
1.2,2.0,3.5,0.35,0.6,2,0.2,1519,2207.9628,64.9,2.2718,1046.7674,1.4536,0
1.2,2.0,3.5,0.35,0.6,2,0.5,1519,2207.9628,64.9,2.2718,1046.7674,1.4536,0
1.2,2.0,3.5,0.35,0.6,3,0.1,1829,2556.3357,64.9,2.4124,1233.4577,1.3977,0
1.2,2.0,3.5,0.35,0.6,3,0.2,1829,2556.3357,64.9,2.4124,1233.4577,1.3977,0
1.2,2.0,3.5,0.35,0.6,3,0.5,1829,2556.3357,64.9,2.4124,1233.4577,1.3977,0
1.2,2.0,3.5,0.35,0.7,1,0.1,426,1063.3535,66.0,1.9833,512.3455,2.4961,0
1.2,2.0,3.5,0.35,0.7,1,0.2,426,1063.3535,66.0,1.9833,512.3455,2.4961,0
1.2,2.0,3.5,0.35,0.7,1,0.5,426,1063.3535,66.0,1.9833,512.3455,2.4961,0
1.2,2.0,3.5,0.35,0.7,2,0.1,585,1051.0906,65.1,1.6972,805.4992,1.7967,0
1.2,2.0,3.5,0.35,0.7,2,0.2,585,1051.0906,65.1,1.6972,805.4992,1.7967,0
1.2,2.0,3.5,0.35,0.7,2,0.5,585,1051.0906,65.1,1.6972,805.4992,1.7967,0
1.2,2.0,3.5,0.35,0.7,3,0.1,693,1219.1052,64.8,1.8094,951.0705,1.7592,0
1.2,2.0,3.5,0.35,0.7,3,0.2,693,1219.1052,64.8,1.8094,951.0705,1.7592,0
1.2,2.0,3.5,0.35,0.7,3,0.5,693,1219.1052,64.8,1.8094,951.0705,1.7592,0
1.2,2.0,3.5,0.5,0.55,1,0.1,1495,3178.4035,65.6,3.2682,566.7627,2.126,0
1.2,2.0,3.5,0.5,0.55,1,0.2,1495,3178.4035,65.6,3.2682,566.7627,2.126,0
1.2,2.0,3.5,0.5,0.55,1,0.5,1495,3178.4035,65.6,3.2682,566.7627,2.126,0
1.2,2.0,3.5,0.5,0.55,2,0.1,2133,2760.7296,64.5,2.409,1032.1995,1.2943,0
1.2,2.0,3.5,0.5,0.55,2,0.2,2133,2760.7296,64.5,2.409,1032.1995,1.2943,0
1.2,2.0,3.5,0.5,0.55,2,0.5,2133,2760.7296,64.5,2.409,1032.1995,1.2943,0
1.2,2.0,3.5,0.5,0.55,3,0.1,2591,3060.9576,64.4,2.447,1249.9768,1.1814,0
1.2,2.0,3.5,0.5,0.55,3,0.2,2591,3060.9576,64.4,2.447,1249.9768,1.1814,0
1.2,2.0,3.5,0.5,0.55,3,0.5,2591,3060.9576,64.4,2.447,1249.9768,1.1814,0
1.2,2.0,3.5,0.5,0.6,1,0.1,1026,2427.4102,65.6,2.9669,607.3824,2.3659,0
1.2,2.0,3.5,0.5,0.6,1,0.2,1026,2427.4102,65.6,2.9669,607.3824,2.3659,0
1.2,2.0,3.5,0.5,0.6,1,0.5,1026,2427.4102,65.6,2.9669,607.3824,2.3659,0
1.2,2.0,3.5,0.5,0.6,2,0.1,1443,2192.8438,64.5,2.3014,1143.1608,1.5196,0
1.2,2.0,3.5,0.5,0.6,2,0.2,1443,2192.8438,64.5,2.3014,1143.1608,1.5196,0
1.2,2.0,3.5,0.5,0.6,2,0.5,1443,2192.8438,64.5,2.3014,1143.1608,1.5196,0
1.2,2.0,3.5,0.5,0.6,3,0.1,1748,2539.9975,64.5,2.4379,1329.8512,1.4531,0
1.2,2.0,3.5,0.5,0.6,3,0.2,1748,2539.9975,64.5,2.4379,1329.8512,1.4531,0
1.2,2.0,3.5,0.5,0.6,3,0.5,1748,2539.9975,64.5,2.4379,1329.8512,1.4531,0
1.2,2.0,3.5,0.5,0.7,1,0.1,410,1042.6003,65.9,1.972,534.3474,2.5429,0
1.2,2.0,3.5,0.5,0.7,1,0.2,410,1042.6003,65.9,1.972,534.3474,2.5429,0
1.2,2.0,3.5,0.5,0.7,1,0.5,410,1042.6003,65.9,1.972,534.3474,2.5429,0
1.2,2.0,3.5,0.5,0.7,2,0.1,563,1020.2754,64.8,1.6668,832.5709,1.8122,0
1.2,2.0,3.5,0.5,0.7,2,0.2,563,1020.2754,64.8,1.6668,832.5709,1.8122,0
1.2,2.0,3.5,0.5,0.7,2,0.5,563,1020.2754,64.8,1.6668,832.5709,1.8122,0
1.2,2.0,3.5,0.5,0.7,3,0.1,670,1186.2881,64.5,1.7781,982.3777,1.7706,0
1.2,2.0,3.5,0.5,0.7,3,0.2,670,1186.2881,64.5,1.7781,982.3777,1.7706,0
1.2,2.0,3.5,0.5,0.7,3,0.5,670,1186.2881,64.5,1.7781,982.3777,1.7706,0
1.2,2.0,3.5,0.65,0.55,1,0.1,1361,2814.2549,65.2,3.0186,487.6354,2.0678,0
1.2,2.0,3.5,0.65,0.55,1,0.2,1361,2814.2549,65.2,3.0186,487.6354,2.0678,0
1.2,2.0,3.5,0.65,0.55,1,0.5,1361,2814.2549,65.2,3.0186,487.6354,2.0678,0
1.2,2.0,3.5,0.65,0.55,2,0.1,1960,2673.3042,64.4,2.4249,834.6901,1.3639,0
1.2,2.0,3.5,0.65,0.55,2,0.2,1960,2673.3042,64.4,2.4249,834.6901,1.3639,0
1.2,2.0,3.5,0.65,0.55,2,0.5,1960,2673.3042,64.4,2.4249,834.6901,1.3639,0
1.2,2.0,3.5,0.65,0.55,3,0.1,2403,2947.442,64.3,2.4394,1209.9854,1.2266,0
1.2,2.0,3.5,0.65,0.55,3,0.2,2403,2947.442,64.3,2.4394,1209.9854,1.2266,0
1.2,2.0,3.5,0.65,0.55,3,0.5,2403,2947.442,64.3,2.4394,1209.9854,1.2266,0
1.2,2.0,3.5,0.65,0.6,1,0.1,931,2443.5223,66.0,3.1447,373.1343,2.6246,0
1.2,2.0,3.5,0.65,0.6,1,0.2,931,2443.5223,66.0,3.1447,373.1343,2.6246,0
1.2,2.0,3.5,0.65,0.6,1,0.5,931,2443.5223,66.0,3.1447,373.1343,2.6246,0
1.2,2.0,3.5,0.65,0.6,2,0.1,1325,2227.8723,64.7,2.4401,954.7049,1.6814,0
1.2,2.0,3.5,0.65,0.6,2,0.2,1325,2227.8723,64.7,2.4401,954.7049,1.6814,0
1.2,2.0,3.5,0.65,0.6,2,0.5,1325,2227.8723,64.7,2.4401,954.7049,1.6814,0
1.2,2.0,3.5,0.65,0.6,3,0.1,1626,2570.1644,64.6,2.5563,1160.3943,1.5807,0
1.2,2.0,3.5,0.65,0.6,3,0.2,1626,2570.1644,64.6,2.5563,1160.3943,1.5807,0
1.2,2.0,3.5,0.65,0.6,3,0.5,1626,2570.1644,64.6,2.5563,1160.3943,1.5807,0
1.2,2.0,3.5,0.65,0.7,1,0.1,384,871.886,65.4,1.7163,473.1584,2.2705,0
1.2,2.0,3.5,0.65,0.7,1,0.2,384,871.886,65.4,1.7163,473.1584,2.2705,0
1.2,2.0,3.5,0.65,0.7,1,0.5,384,871.886,65.4,1.7163,473.1584,2.2705,0
1.2,2.0,3.5,0.65,0.7,2,0.1,532,822.9075,64.3,1.3868,799.3799,1.5468,0
1.2,2.0,3.5,0.65,0.7,2,0.2,532,822.9075,64.3,1.3868,799.3799,1.5468,0
1.2,2.0,3.5,0.65,0.7,2,0.5,532,822.9075,64.3,1.3868,799.3799,1.5468,0
1.2,2.0,3.5,0.65,0.7,3,0.1,639,988.9202,64.0,1.5214,950.4271,1.5476,0
1.2,2.0,3.5,0.65,0.7,3,0.2,639,988.9202,64.0,1.5214,950.4271,1.5476,0
1.2,2.0,3.5,0.65,0.7,3,0.5,639,988.9202,64.0,1.5214,950.4271,1.5476,0
1.2,2.0,5.0,0.35,0.55,1,0.1,1567,3489.3042,66.0,3.5238,586.2866,2.2267,0
1.2,2.0,5.0,0.35,0.55,1,0.2,1567,3489.3042,66.0,3.5238,586.2866,2.2267,0
1.2,2.0,5.0,0.35,0.55,1,0.5,1567,3489.3042,66.0,3.5238,586.2866,2.2267,0
1.2,2.0,5.0,0.35,0.55,2,0.1,2259,2902.9374,64.9,2.473,971.6146,1.2851,0
1.2,2.0,5.0,0.35,0.55,2,0.2,2259,2902.9374,64.9,2.473,971.6146,1.2851,0
1.2,2.0,5.0,0.35,0.55,2,0.5,2259,2902.9374,64.9,2.473,971.6146,1.2851,0
1.2,2.0,5.0,0.35,0.55,3,0.1,2724,3211.2312,64.9,2.515,1270.9898,1.1789,0
1.2,2.0,5.0,0.35,0.55,3,0.2,2724,3211.2312,64.9,2.515,1270.9898,1.1789,0
1.2,2.0,5.0,0.35,0.55,3,0.5,2724,3211.2312,64.9,2.515,1270.9898,1.1789,0
1.2,2.0,5.0,0.35,0.6,1,0.1,1067,2525.8541,65.9,3.0496,553.787,2.3672,0
1.2,2.0,5.0,0.35,0.6,1,0.2,1067,2525.8541,65.9,3.0496,553.787,2.3672,0
1.2,2.0,5.0,0.35,0.6,1,0.5,1067,2525.8541,65.9,3.0496,553.787,2.3672,0
1.2,2.0,5.0,0.35,0.6,2,0.1,1519,2207.9628,64.9,2.2718,1046.7674,1.4536,0
1.2,2.0,5.0,0.35,0.6,2,0.2,1519,2207.9628,64.9,2.2718,1046.7674,1.4536,0
1.2,2.0,5.0,0.35,0.6,2,0.5,1519,2207.9628,64.9,2.2718,1046.7674,1.4536,0
1.2,2.0,5.0,0.35,0.6,3,0.1,1829,2556.3357,64.9,2.4124,1233.4577,1.3977,0
1.2,2.0,5.0,0.35,0.6,3,0.2,1829,2556.3357,64.9,2.4124,1233.4577,1.3977,0
1.2,2.0,5.0,0.35,0.6,3,0.5,1829,2556.3357,64.9,2.4124,1233.4577,1.3977,0
1.2,2.0,5.0,0.35,0.7,1,0.1,426,1063.3535,66.0,1.9833,512.3455,2.4961,0
1.2,2.0,5.0,0.35,0.7,1,0.2,426,1063.3535,66.0,1.9833,512.3455,2.4961,0
1.2,2.0,5.0,0.35,0.7,1,0.5,426,1063.3535,66.0,1.9833,512.3455,2.4961,0
1.2,2.0,5.0,0.35,0.7,2,0.1,585,1051.0906,65.1,1.6972,805.4992,1.7967,0
1.2,2.0,5.0,0.35,0.7,2,0.2,585,1051.0906,65.1,1.6972,805.4992,1.7967,0
1.2,2.0,5.0,0.35,0.7,2,0.5,585,1051.0906,65.1,1.6972,805.4992,1.7967,0
1.2,2.0,5.0,0.35,0.7,3,0.1,693,1219.1052,64.8,1.8094,951.0705,1.7592,0
1.2,2.0,5.0,0.35,0.7,3,0.2,693,1219.1052,64.8,1.8094,951.0705,1.7592,0
1.2,2.0,5.0,0.35,0.7,3,0.5,693,1219.1052,64.8,1.8094,951.0705,1.7592,0
1.2,2.0,5.0,0.5,0.55,1,0.1,1495,3178.4035,65.6,3.2682,566.7627,2.126,0
1.2,2.0,5.0,0.5,0.55,1,0.2,1495,3178.4035,65.6,3.2682,566.7627,2.126,0
1.2,2.0,5.0,0.5,0.55,1,0.5,1495,3178.4035,65.6,3.2682,566.7627,2.126,0
1.2,2.0,5.0,0.5,0.55,2,0.1,2133,2760.7296,64.5,2.409,1032.1995,1.2943,0
1.2,2.0,5.0,0.5,0.55,2,0.2,2133,2760.7296,64.5,2.409,1032.1995,1.2943,0
1.2,2.0,5.0,0.5,0.55,2,0.5,2133,2760.7296,64.5,2.409,1032.1995,1.2943,0
1.2,2.0,5.0,0.5,0.55,3,0.1,2591,3060.9576,64.4,2.447,1249.9768,1.1814,0
1.2,2.0,5.0,0.5,0.55,3,0.2,2591,3060.9576,64.4,2.447,1249.9768,1.1814,0
1.2,2.0,5.0,0.5,0.55,3,0.5,2591,3060.9576,64.4,2.447,1249.9768,1.1814,0
1.2,2.0,5.0,0.5,0.6,1,0.1,1026,2427.4102,65.6,2.9669,607.3824,2.3659,0
1.2,2.0,5.0,0.5,0.6,1,0.2,1026,2427.4102,65.6,2.9669,607.3824,2.3659,0
1.2,2.0,5.0,0.5,0.6,1,0.5,1026,2427.4102,65.6,2.9669,607.3824,2.3659,0
1.2,2.0,5.0,0.5,0.6,2,0.1,1443,2192.8438,64.5,2.3014,1143.1608,1.5196,0
1.2,2.0,5.0,0.5,0.6,2,0.2,1443,2192.8438,64.5,2.3014,1143.1608,1.5196,0
1.2,2.0,5.0,0.5,0.6,2,0.5,1443,2192.8438,64.5,2.3014,1143.1608,1.5196,0
1.2,2.0,5.0,0.5,0.6,3,0.1,1748,2539.9975,64.5,2.4379,1329.8512,1.4531,0
1.2,2.0,5.0,0.5,0.6,3,0.2,1748,2539.9975,64.5,2.4379,1329.8512,1.4531,0
1.2,2.0,5.0,0.5,0.6,3,0.5,1748,2539.9975,64.5,2.4379,1329.8512,1.4531,0
1.2,2.0,5.0,0.5,0.7,1,0.1,410,1042.6003,65.9,1.972,534.3474,2.5429,0
1.2,2.0,5.0,0.5,0.7,1,0.2,410,1042.6003,65.9,1.972,534.3474,2.5429,0
1.2,2.0,5.0,0.5,0.7,1,0.5,410,1042.6003,65.9,1.972,534.3474,2.5429,0
1.2,2.0,5.0,0.5,0.7,2,0.1,563,1020.2754,64.8,1.6668,832.5709,1.8122,0
1.2,2.0,5.0,0.5,0.7,2,0.2,563,1020.2754,64.8,1.6668,832.5709,1.8122,0
1.2,2.0,5.0,0.5,0.7,2,0.5,563,1020.2754,64.8,1.6668,832.5709,1.8122,0
1.2,2.0,5.0,0.5,0.7,3,0.1,670,1186.2881,64.5,1.7781,982.3777,1.7706,0
1.2,2.0,5.0,0.5,0.7,3,0.2,670,1186.2881,64.5,1.7781,982.3777,1.7706,0
1.2,2.0,5.0,0.5,0.7,3,0.5,670,1186.2881,64.5,1.7781,982.3777,1.7706,0
1.2,2.0,5.0,0.65,0.55,1,0.1,1361,2814.2549,65.2,3.0186,487.6354,2.0678,0
1.2,2.0,5.0,0.65,0.55,1,0.2,1361,2814.2549,65.2,3.0186,487.6354,2.0678,0
1.2,2.0,5.0,0.65,0.55,1,0.5,1361,2814.2549,65.2,3.0186,487.6354,2.0678,0
1.2,2.0,5.0,0.65,0.55,2,0.1,1960,2673.3042,64.4,2.4249,834.6901,1.3639,0
1.2,2.0,5.0,0.65,0.55,2,0.2,1960,2673.3042,64.4,2.4249,834.6901,1.3639,0
1.2,2.0,5.0,0.65,0.55,2,0.5,1960,2673.3042,64.4,2.4249,834.6901,1.3639,0
1.2,2.0,5.0,0.65,0.55,3,0.1,2403,2947.442,64.3,2.4394,1209.9854,1.2266,0
1.2,2.0,5.0,0.65,0.55,3,0.2,2403,2947.442,64.3,2.4394,1209.9854,1.2266,0
1.2,2.0,5.0,0.65,0.55,3,0.5,2403,2947.442,64.3,2.4394,1209.9854,1.2266,0
1.2,2.0,5.0,0.65,0.6,1,0.1,931,2443.5223,66.0,3.1447,373.1343,2.6246,0
1.2,2.0,5.0,0.65,0.6,1,0.2,931,2443.5223,66.0,3.1447,373.1343,2.6246,0
1.2,2.0,5.0,0.65,0.6,1,0.5,931,2443.5223,66.0,3.1447,373.1343,2.6246,0
1.2,2.0,5.0,0.65,0.6,2,0.1,1325,2227.8723,64.7,2.4401,954.7049,1.6814,0
1.2,2.0,5.0,0.65,0.6,2,0.2,1325,2227.8723,64.7,2.4401,954.7049,1.6814,0
1.2,2.0,5.0,0.65,0.6,2,0.5,1325,2227.8723,64.7,2.4401,954.7049,1.6814,0
1.2,2.0,5.0,0.65,0.6,3,0.1,1626,2570.1644,64.6,2.5563,1160.3943,1.5807,0
1.2,2.0,5.0,0.65,0.6,3,0.2,1626,2570.1644,64.6,2.5563,1160.3943,1.5807,0
1.2,2.0,5.0,0.65,0.6,3,0.5,1626,2570.1644,64.6,2.5563,1160.3943,1.5807,0
1.2,2.0,5.0,0.65,0.7,1,0.1,384,871.886,65.4,1.7163,473.1584,2.2705,0
1.2,2.0,5.0,0.65,0.7,1,0.2,384,871.886,65.4,1.7163,473.1584,2.2705,0
1.2,2.0,5.0,0.65,0.7,1,0.5,384,871.886,65.4,1.7163,473.1584,2.2705,0
1.2,2.0,5.0,0.65,0.7,2,0.1,532,822.9075,64.3,1.3868,799.3799,1.5468,0
1.2,2.0,5.0,0.65,0.7,2,0.2,532,822.9075,64.3,1.3868,799.3799,1.5468,0
1.2,2.0,5.0,0.65,0.7,2,0.5,532,822.9075,64.3,1.3868,799.3799,1.5468,0
1.2,2.0,5.0,0.65,0.7,3,0.1,639,988.9202,64.0,1.5214,950.4271,1.5476,0
1.2,2.0,5.0,0.65,0.7,3,0.2,639,988.9202,64.0,1.5214,950.4271,1.5476,0
1.2,2.0,5.0,0.65,0.7,3,0.5,639,988.9202,64.0,1.5214,950.4271,1.5476,0
1.2,2.5,2.0,0.35,0.55,1,0.1,1566,3739.4726,66.0,3.7119,618.0103,2.3879,0
1.2,2.5,2.0,0.35,0.55,1,0.2,1566,3739.4726,66.0,3.7119,618.0103,2.3879,0
1.2,2.5,2.0,0.35,0.55,1,0.5,1566,3739.4726,66.0,3.7119,618.0103,2.3879,0
1.2,2.5,2.0,0.35,0.55,2,0.1,2259,3115.5226,64.9,2.6203,1056.1421,1.3792,0
1.2,2.5,2.0,0.35,0.55,2,0.2,2259,3115.5226,64.9,2.6203,1056.1421,1.3792,0
1.2,2.5,2.0,0.35,0.55,2,0.5,2259,3115.5226,64.9,2.6203,1056.1421,1.3792,0
1.2,2.5,2.0,0.35,0.55,3,0.1,2724,3428.9644,64.8,2.6548,1399.4389,1.2588,0
1.2,2.5,2.0,0.35,0.55,3,0.2,2724,3428.9644,64.8,2.6548,1399.4389,1.2588,0
1.2,2.5,2.0,0.35,0.55,3,0.5,2724,3428.9644,64.8,2.6548,1399.4389,1.2588,0
1.2,2.5,2.0,0.35,0.6,1,0.1,1066,2698.284,65.9,3.1911,565.7202,2.5312,0
1.2,2.5,2.0,0.35,0.6,1,0.2,1066,2698.284,65.9,3.1911,565.7202,2.5312,0
1.2,2.5,2.0,0.35,0.6,1,0.5,1066,2698.284,65.9,3.1911,565.7202,2.5312,0
1.2,2.5,2.0,0.35,0.6,2,0.1,1519,2351.7653,64.8,2.3809,1105.3029,1.5482,0
1.2,2.5,2.0,0.35,0.6,2,0.2,1519,2351.7653,64.8,2.3809,1105.3029,1.5482,0
1.2,2.5,2.0,0.35,0.6,2,0.5,1519,2351.7653,64.8,2.3809,1105.3029,1.5482,0
1.2,2.5,2.0,0.35,0.6,3,0.1,1829,2683.09,64.8,2.4971,1335.9149,1.467,0
1.2,2.5,2.0,0.35,0.6,3,0.2,1829,2683.09,64.8,2.4971,1335.9149,1.467,0
1.2,2.5,2.0,0.35,0.6,3,0.5,1829,2683.09,64.8,2.4971,1335.9149,1.467,0
1.2,2.5,2.0,0.35,0.7,1,0.1,426,970.0854,66.0,1.8185,514.9987,2.2772,0
1.2,2.5,2.0,0.35,0.7,1,0.2,426,970.0854,66.0,1.8185,514.9987,2.2772,0
1.2,2.5,2.0,0.35,0.7,1,0.5,426,970.0854,66.0,1.8185,514.9987,2.2772,0
1.2,2.5,2.0,0.35,0.7,2,0.1,585,938.514,65.1,1.5223,861.4189,1.6043,0
1.2,2.5,2.0,0.35,0.7,2,0.2,585,938.514,65.1,1.5223,861.4189,1.6043,0
1.2,2.5,2.0,0.35,0.7,2,0.5,585,938.514,65.1,1.5223,861.4189,1.6043,0
1.2,2.5,2.0,0.35,0.7,3,0.1,693,1087.2201,64.8,1.6205,1031.3358,1.5689,0
1.2,2.5,2.0,0.35,0.7,3,0.2,693,1087.2201,64.8,1.6205,1031.3358,1.5689,0
1.2,2.5,2.0,0.35,0.7,3,0.5,693,1087.2201,64.8,1.6205,1031.3358,1.5689,0
1.2,2.5,2.0,0.5,0.55,1,0.1,1494,3454.727,65.5,3.4863,577.8348,2.3124,0
1.2,2.5,2.0,0.5,0.55,1,0.2,1494,3454.727,65.5,3.4863,577.8348,2.3124,0
1.2,2.5,2.0,0.5,0.55,1,0.5,1494,3454.727,65.5,3.4863,577.8348,2.3124,0
1.2,2.5,2.0,0.5,0.55,2,0.1,2133,2999.4699,64.4,2.5807,1064.1895,1.4062,0
1.2,2.5,2.0,0.5,0.55,2,0.2,2133,2999.4699,64.4,2.5807,1064.1895,1.4062,0
1.2,2.5,2.0,0.5,0.55,2,0.5,2133,2999.4699,64.4,2.5807,1064.1895,1.4062,0
1.2,2.5,2.0,0.5,0.55,3,0.1,2591,3304.8459,64.4,2.6091,1363.9638,1.2755,0
1.2,2.5,2.0,0.5,0.55,3,0.2,2591,3304.8459,64.4,2.6091,1363.9638,1.2755,0
1.2,2.5,2.0,0.5,0.55,3,0.5,2591,3304.8459,64.4,2.6091,1363.9638,1.2755,0
1.2,2.5,2.0,0.5,0.6,1,0.1,1025,2612.7616,65.6,3.1255,621.9201,2.549,0
1.2,2.5,2.0,0.5,0.6,1,0.2,1025,2612.7616,65.6,3.1255,621.9201,2.549,0
1.2,2.5,2.0,0.5,0.6,1,0.5,1025,2612.7616,65.6,3.1255,621.9201,2.549,0
1.2,2.5,2.0,0.5,0.6,2,0.1,1443,2349.5678,64.4,2.4242,1201.6964,1.6283,0
